"date";"from";"text"
"2022-01-22T11:30:35";"3e kamer";"list(""D66 moet zich schamen.\nZe zijn een linkse globalisten partij geworden, ze werken voor WEF en niet het Nederlandse volk.\n\nStem nooit op D66 mensen<U+0001F92E>\n\nFilmpje van Els Borst:\n"", list(type = ""link"", text = ""https://youtu.be/0FeKwfs3yQE""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T12:00:09";"3e kamer";"list(""ALLE COVID-19 beleidsbepalers en alle mondmasker fetisjisten MOETEN dit filmpje kijken.\n\nDe impact van twee jaar mondkapjes op de jeugd. Het gaat bij mij door merg en been.\n\nGooi die mondkapjes per direct in de prullenbak!!!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T12:35:04";"3e kamer";"list(""Luisa Petenuci, een 10-jarig meisje uit São Paolo, Brazilië, heeft een hartstilstand gekregen, slechts 12 uur nadat ze haar eerste dosis van het Pfizer-vaccin had gekregen. Haar toestand is kritiek.\n\n"", list(type = ""link"", text = ""https://thecovidworld.com/shock-as-10-year-old-luisa-petenuci-suffers-cardiac-arrest-12-hours-after-receiving-pfizer-covid-19-vaccine/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T13:01:54";"3e kamer";"list(""ZUBY: \n\n\""Het Covid verhaal brokkelt wereldwijd af.\""\n\nBlijf je uitspreken. Blijf aandringen op vrijheid.\n\n"", list(type = ""link"", text = ""https://twitter.com/ZubyMusic?s=20""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T13:30:23";"3e kamer";"list(""NEE! Alles onvoorwaardelijk open.\nStop de gijzeling van de samenleving door het OMT! \n\nWe hebben genoeg gehad van deze neppe omgekochte zogenaamde experts.\n\nGeen 3G, 2G, 1G en gooi die QR code app in de prullenbak!\n\nNederland sta op voor je grondrechten en vrijheid<U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F981>\n\n"", list(type = ""link"", text = ""https://www.nrc.nl/nieuws/2022/01/22/omt-adviseert-terugkeer-naar-avondlockdown-alles-open-tot-20-00-uur-a4081392""), ""\n\n"", list(type = ""link"", 
    text = ""t.me/derdekamer""), """")"
"2022-01-22T14:01:51";"3e kamer";"list(""Wereldwijde sterfgevallen door hartaanvallen onder profvoetballers in 2021 waren 300% hoger dan het 12-jaarsgemiddelde.\n\n"", list(type = ""link"", text = ""https://dailyexpose.uk/2022/01/15/2021-footballer-deaths-increased-by-300-percent/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T14:31:01";"3e kamer";"list(""Volgens een nieuw rapport van de Amerikaanse Centers for Disease Control and Prevention was de natuurlijke immuniteit tijdens de deltagolf zes keer sterker dan vaccinatie.\n\nDat is wat wij en gecensureerde wetenschappers al een hele tijd zeggen.\n\nPrik je zelf en je kinderen NIET<U+0001F489><U+0001F6AB>\n\n"", list(type = ""link"", text = ""https://twitter.com/KDVR/status/1484651372687540230""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T14:43:03";"3e kamer";"list(""Dana White laat precies zien welke houding je naar de mainstream media moet hebben<U+0001F602><U+0001F44F>\n\n\""I don't give a fuck about the media\""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T15:15:03";"3e kamer";"list(""De EU wil ook censuur gaan toepassen op het hele internet, net zoals in China. Ondertussen wordt het social credit systeem, gewoon verder uitgerold. Het is tijd wat de EU zsm gaan verlaten met dit soort onzin!\n\n"", list(type = ""link"", text = ""https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/cef-dig-2021-cloud-dns-works""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T16:01:38";"3e kamer";"list(""Kroatisch Europarlementariër tegen Macron in parlement \""Verplichte vaccinaties vertegenwoordigen doodstraf\""\n\nGoed gesproken! Zo hoort het<U+0001F4AA><U+0001F4AF><U+0001F4A5>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T16:45:03";"3e kamer";"list(""Groot protest tegen vaccinpaspoorten in het centrum van Stockholm (Zweden).\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T17:30:31";"3e kamer";"list(""\""Een grafiek met historische waarde\"". \nDeze grafiek met de relatie tussen de positieve testen van de 50-59 jarigen en IC-opnames is door Omikron heel anders geworden dan tijdens Delta.\nHet symbool van het beëinidgen van alle maatregelen in Nederland.\n\n"", list(type = ""link"", text = ""https://www.maurice.nl/2022/01/21/een-grafiek-met-historische-waarde/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T18:15:02";"3e kamer";"list(""Revolution won't be televised!\n\nNooit vergeten!\nMacht ligt altijd bij het volk<U+0001F1F3><U+0001F1F1><U+0001F4AF><U+2764><U+0001F981>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T19:01:26";"3e kamer";"list(""Kinderen die gebruikt worden om vaccine te verkopen. Hiermee zie je dat de WEF en farmaceutische industrie slaafjes nergens voor schamen. Ze zijn een schande voor de mensheid. Vieze staatspropaganda in Canada<U+0001F92E>\n\nMensen in Canada zijn achtergekomen dat het jong meisje een betaalde acteur is<U+0001F926><U+200D><U+2640><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F92E> \n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T19:45:04";"3e kamer";"list(""Duitsland: Voormalige constitutionele rechters waarschuwen voor verplichte vaccinatie en geven een duidelijk signaal aan de kanselier en de minister van Volksgezondheid. \n\nDe evenredigheid van verplichte vaccinatie is twijfelachtig en de beschikbare gegevens om dit te rechtvaardigen zijn twijfelachtig, volgens de top rechters Papier en Fabio. \n\n"", list(type = ""link"", text = ""https://www.focus.de/gesundheit/zweifel-an-verhaeltnismaessigkeit-ex-bundesrichter-zeigen-politik-stoppschild-impfpflicht-fuer-alle-juristisch-kaum-haltbar_id_41147788.html""), 
    ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T20:31:04";"3e kamer";"list(""Burgerlijke ongehoorzaamheid door kamerleden, zo ging het vroeger.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T21:15:01";"3e kamer";"list(""Hoe vaak verandert een verhaal voordat je eraan begint te twijfelen? En echte vragen begint te stellen. \n\nTijd is nu<U+0001F1F3><U+0001F1F1><U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T22:01:43";"3e kamer";"list(""De 8 leugens sinds maart 2020.\n\nTijd is aangebroken voor volledige vrijheid zonder G's en QR code app.\n\nVrije open Nederland zoals het hoort<U+0001F1F3><U+0001F1F1><U+0001F4AF><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T22:30:35";"3e kamer";"list(""Waarom VWS/RIVM de ruwe data mbt positieve testen, ziekenhuisopnames en sterfte niet met ons willen delen, blijkt o.a. uit data van de VS staat Rhode Island, Waaruit duidelijk te zien is dat het natuurlijk doormaken van een infectie superieur is, tegenover de uitgestelde keuze via 'vaccinatie'.\n\nDaar bovenop zou behandeling met bijv. HCQ, Ivermectine en landelijk advies voor innemen van wat extra vitamine D3+K2 verder kunnen bijdragen aan een enorme reductie van ziekte/sterfte.\n\nMaar... Misdadigers blijven misdadigers en ziekte/sterfte draagt bij aan de uitvoer van hun agenda. Dus ze lijken er alles aan te doen om het gezond verstand en oplossingen tegen te gaan.\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-22T23:02:02";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-22T23:56:27";"3e kamer";"list(""Yuval Noah Harari:\n\n\""Israël heeft al zijn gezondheidsgegevens aan Pfizer gegeven om toegang tot vaccins te krijgen.\"" \n\nHoe ze praten is een verkapte manier om mensen te overtuigen dat eigenlijk Transhumanisme ook goed voor je kan zijn<U+0001F595>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T00:10:30";"3e kamer";"list(""PM Jacinda Ardern verklaart dat Nieuw-Zeeland vanavond om 23.59 uur naar rood licht zal gaan - de hoogste \""Covid-waarschuwing\"" na slechts 84 nieuwe gevallen.\n\nNieuw Zeeland heeft corrupte omgekochte politici die zijn getraind door WEF om uitvoering te geven aan hun agenda.\n\nDit ging nooit om de volksgezondheid maar om een social krediet systeem te implementeren.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T00:30:35";"3e kamer";"list(""De Theaterkapsalon blijkbaar de ultieme broedplaats voor opperdeugers (?) <U+0001F602><U+0001F602><U+0001F926><U+200D><U+2640><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F649><U+0001F648><U+0001F64A>\n\n"", list(type = ""link"", text = ""https://twitter.com/jochemmyjer/status/1483756794325385220?s=21""), ""\n\n"", list(type = ""link"", text = ""https://twitter.com/aboutanurse/status/1483776348288163841?s=21""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T00:52:27";"3e kamer";"list(""Voor de mensen die er geen genoeg van kunnen krijgen. Veel succes met je anal swab test<U+0001F602><U+0001F595>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T07:00:49";"3e kamer";"list(""Goeiedag allemaal gewenst<U+2600><U+FE0F><U+0001F602><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T07:45:01";"3e kamer";"list(""In het coronadebat van donderdag 20 januari stelde Wybren van Haga vragen over het nut en de afweging van het vaccineren van jonge kinderen tegen het coronavirus. Hierop beweerde minister Kuipers dat de verwachting van de Gezondheidsraad is dat nog zo’n 100 kinderen na een infectie de ernstige ontstekingsreactie MIS-C zullen ontwikkelen. Dat is schromelijk overdreven. Het werkelijke aantal ligt de helft lager, aldus Fritsander Lahr, ingenieur en statisticus.\n\nWat dacht je van kinderen helemaal NIET te prikken en ouders stimuleren hun kinderen meer gezond te laten eten, Vitamine D, C en Zink te geven\n\n"", 
    list(type = ""link"", text = ""https://bvnl.nl/corona/minister-kuipers-baseert-zich-op-verkeerde-conclusies-van-de-gezondheidsraad-om-kindervaccinatie-te-verdedigen/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T08:31:02";"3e kamer";"list(""Oostenrijkse politieagenten willen verplichte\nvaccinatie afschaffen\n\nPolitieke bom van de Oostenrijkse regering: politieagenten schreven nu minister van Binnenlandse Zaken Gerhard Karner (ÖVP) een open brief waarin ze hem vroegen de vaccinatieplicht in te trekken. Daarnaast moet er een einde komen aan “de discriminatie van niet-gevaccineerde collega’s”.\n\nLees het artikel en de brief namens honderden agenten hier:\n\n"", list(type = ""link"", text = ""https://exxpress.at/hammer-oesterreichische-polizisten-wollen-absage-der-impfpflicht/""), 
    ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T09:15:02";"3e kamer";"list(""Mondkapjes: Het nadeel is groter dan het voordeel\n\nIn het voorjaar van 2020 bracht het RIVM dit filmpje naar buiten: 'Een mondkapje in het dagelijks leven heeft geen meerwaarde'\n\nWe zijn nu twee jaar verder. We schreven hier oa over in de repliek ‘Een open gesprek over de inhoud’ (hoofdstuk 3)\n"", list(type = ""link"", text = ""https://bit.ly/3IlxCBV""), ""\n\nHet dragen van mondkapjes heeft ons leven en dat van kinderen ingrijpend veranderd. Het verplicht dragen ervan schendt basale grondrechten. Met zo’n vergaande maatregel moet er overtuigend bewijs zijn dat het werkt, en dat is er niet. Daarnaast komen de schadelijke effecten steeds meer aan het licht.\nHet dragen lijkt vooral een politieke beslissing. Dit wordt benadrukt doordat het gebruik vooral wordt toegepast als mensen lopen terwijl bij het zitten, bijvoorbeeld tijdens vergaderingen of in restaurants, de kapjes worden afgezet. Op deze manier wordt een vals gevoel van veiligheid gecreëerd waardoor andere preventiemaatregelen met groter effect mogelijk worden genegeerd.\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T10:00:28";"3e kamer";"list(""Het is retedruk in Stricks Bakery in Bussum! Zonder QR. Kom op, horeca! Dit kunnen jullie ook. \n\nNederland Gaat Open zonder G's en gooi die QR code app in de prullenbak!\n\nVrije open Nederland<U+0001F1F3><U+0001F1F1><U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T10:45:01";"3e kamer";"list(""Rutte geeft ‘geen garanties’ dat het goed zit met de cultuur binnen de overheid rond seksueel grensoverschrijdend gedrag. \n\n\""Hij zegt in zijn politieke loopbaan nog nooit zo’n zaak op zijn bureau te hebben gehad.\"" \n\nDaarna haakte Joost Vullings\nin op de vraag: want was er binnen de VVD niet ooit zo’n kwestie geweest?\n\nRutte wilde er niet op ingaan. \n\n\""Er valt daarna een lange, ongemakkelijke, stilte in de zaal.\"" \n\nEcht deze man heeft totaal geen geloofwaardigheid, zijn houdbaarheidsdatum is echt verstreken! \n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T11:06:43";"3e kamer";"list(""Live in Brussel\n"", list(type = ""link"", text = ""https://youtu.be/h3uvK4EmOT4""))"
"2022-01-23T11:17:06";"3e kamer";"list(""WHO beveelt aan om internationale reisverboden op te heffen, zegt dat vaccinatiebewijs niet per se nodig is.\n\nEn dit WEF kabinet, RIVM en OMT zitten nog in de reet van Klaus Schwab. \n\nTijd is aangebroken dat Nederland volledig opengaat zonder G's en gooi al die QR code in de prullenbak!\n\nVrije open Nederland zoals het hoort<U+0001F1F3><U+0001F1F1><U+2764><U+0001F4AF><U+0001F4A5>. Tijd is nu mensen!\n\n"", list(type = ""link"", text = ""https://twitter.com/guardiannews/status/1483991776830623744?s=20""), 
    ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T11:30:25";"3e kamer";"list(""Caroline van der Plas en Marianne Zwagerman bij NBR over de Coronapas, Marcon, Scholz, Rutte en de Brexit.\n\n\""Zelfs de gevaccineerden zijn het zat\""\n\n"", list(type = ""link"", text = ""https://bnr.nl/gemist?date=21-01-2022&time=18-09-24""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T11:45:00";"3e kamer";"list(""Gisteren verscheen er een interview met Van Dissel en de RIMV-modelleur Wallinga bij de NOS, dat het bewijs leverde van hun onwil om de Nederlandse data goed te analyseren. Met als gevolg dat we weer via het OMT een veel te behoudend advies krijgen inzake de te nemen maatregelen.\n\nAan de hand van de onderdelen van dit interview en beschikbare data zal ik laten zien hoe blind zij zijn voor de Nederlandse data en belangrijke internationale ontwikkelingen. En hoezeer zij daardoor het land gevangen houden in onnodige maatregelen.\n\n"", 
    list(type = ""link"", text = ""https://www.maurice.nl/2022/01/23/zo-maken-van-dissel-en-wallinga-het-land-kapot/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T12:15:05";"3e kamer";"list(""Schrik vooral niet van hoge of stijgende aantallen ‘besmettingen’ (= positieve coronatesten). Een test kan niet uitwijzen of je besmet bent of besmettelijk bent. Alleen na beoordeling van gezondheidsklachten door een arts kan testen een extra check zijn. Meer niet. Het testen van mensen zonder klachten is dan ook zeer onverstandig. Daarvoor zegt het écht te weinig.\n\nHet is een en al een bullshit verhaal van dit WEF kabinet. Ze willen gewoon social krediet systeem in Nederland door drukken. Gaat ze niet lukken want miljoenen mensen zijn wakker geworden en ze zijn alle maatregelen zat!\n\nVrije open Nederland<U+0001F1F3><U+0001F1F1><U+0001F4AF>\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T12:35:01";"3e kamer";"list(""Groot protest tegen vaccinpaspoorten en Covid-beperkingen in Brussel, de hoofdstad van België en het administratieve centrum van de Europese Unie. \n\nLive: "", list(type = ""link"", text = ""https://www.youtube.com/watch?v=h3uvK4EmOT4""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T13:15:02";"3e kamer";"list(""Die pedofielen van OM hebben Els Borst gewoon vermoord, omdat zei precies de daders kon aanwijzen. Het is een geheim clubje van pedofielen die allemaal hoge functies bekleden en elkaar helpen. \n\nDeze mensen worden alsnog gestraft! Ze zullen er niet mee wegkomen. Ze moeten niet denken dat ze zogenaamd macht hebben en alles kunnen maken. Want het Nederlandse volk is opgestaan en die zijn pissig wat er allemaal in Nederland is gebeurt, nog gebeurt en in de doofpot wordt gestopt om hun politieke pedofielen vriendjes te beschermen.\n\nIn de gevangenis worden pedofielen in elkaar getrapt en ze moeten voor de rest van hun leven lekker in angst leven. Dat krijg je als je aan kinderen zit vuile pedofielen. Ik ben nog netjes in mijn bewoordingen<U+0001F92C><U+0001F92C><U+0001F92C>\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T13:45:01";"3e kamer";"list(""Moderna CEO Stéphane Bancel kondigde afgelopen week in Davos aan dat ze werken aan een gecombineerd vaccin, dat zal beschermen tegen Covid-19, Influenza en RVS. \n\nOké even voor de duidelijkheid. Fuck Pfizer, Fuck Biontech, Fuck Moderna, Fuck Astrazeneca en Fuck Janssen & Janssen.\n\nDe farmaceutische industrie samen met hun globalistische vrienden hebben onze wereld afgelopen 2 jaar beroofd, bestolen en onze vrijheden afgepakt, alleen maar omdat ze geld willen maken en meer macht naar hun zelf willen toe trekken. \n\nHoe dan ook er zullen tribunalen komen. Ze zullen niet ongestraft ermee wegkomen.\n\nWij prikken niet en zullen nooit prikken<U+0001F489><U+0001F6AB>\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T14:30:27";"3e kamer";"list(""Het Britisch Medical Journal (BMJ) zegt: ”Het achterhouden van veiligheidsdata van Covid-'vaccins' is moreel en wetenschappelijk onverdedigbaar”\n\nDe lockdowns, vaccinatiedwang en QR aantoonbaar evenmin.\n\nDaarom is burgelijke ongehoorzaamheid een plicht!\n\n"", list(type = ""link"", text = ""https://www.bmj.com/content/376/bmj.o102""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T15:15:02";"3e kamer";"list(""<U+0001F1EA><U+0001F1FA> Ursula von der Leyen:\n\n\""Elke EU burger en inwoner van de Unie kunnen dit jaar gebruik gaan maken van een\"" digitale identiteitsportomenee die voortbouwt op vaccinatiepaspoort technologie. \""\n\n'Complottheorie' #1329 dat toch de realiteit blijkt te zijn.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T16:02:02";"3e kamer";"list(""Wil je een column over Gates die je kunt delen met je vrienden, familie, kennissen en collega's, die volledig sourced is en 100% feitelijk? \n\nHier is er een geschreven door Michelle Edwards voor UncoverDC \n\n"", list(type = ""link"", text = ""https://uncoverdc.com/?p=35708""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T16:45:04";"3e kamer";"list(""Gezondheidsmedewerkers in Londen gooien hun werkuniformen naar de gebouwen van de macht in Downing Street als protest tegen verplichte vaccinatie! Geweldig!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T17:30:23";"3e kamer";"list(""Ontbind OMT per direct, ontsla alle RIVM modelleurs en de data achterhoudende ambtenaren, Jaap van Dissel per direct weg en rechtstreeks naar de gevangenis. Dit WEF kabinet afzetten en strafrechtelijk vervolgen.\n\nNu is Nederland verlost van landverraders en WEF. Volgende stap is net als UK, NEXIT. EU is de westerse Communistische Partij van China. Daar willen wij niet bijhoren.\n\nNEXIT<U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F4A5><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), 
    """")"
"2022-01-23T17:38:34";"3e kamer";"list(""Antifa valt politie aan in Brussel. Dit zijn betaalde provocateurs. Vuurwerk gaat af. Politie komt met waterkanonnen.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T18:04:55";"3e kamer";"list(""Antifa viel politie- en overheidsgebouwen aan in Brussel. Tot dat moment verliep het protest van minstens honderdduizend mensen tegen Covid-vrijheidsbeperkingen vrijwel volledig vreedzaam.\n\nAntifa is opgezet door Soros om rellen te veroorzaken. Betaalde acteurs \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T18:08:14";"3e kamer";"list(""Fuck RTL met hun framing weer<U+0001F595><U+0001F595><U+0001F595>\n\nAntifa vlag vol in beeld en dan framen ze de coronademonstranten?\n\nRot toch eens op met dit fake news en ga je bezig houden met je eigen pedo-club bij the voice kids aub. Jullie zijn echt te triest bezig nu<U+0001F92E><U+0001F92E>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T18:24:06";"3e kamer";"list(""NWO-troepen gaan rond en raken willekeurige demonstranten met wapenstokken die willen vertrekken uit Brussel.\n\nGelijk rapporteren bij Nils Melzer! Betaalde Antifa acteurs zijn hiervoor verantwoordelijk!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T18:29:42";"3e kamer";"list(""Barricades worden opgesteld in de straten van Brussel. Allemaal veroorzaakt door betaalde Antifa acteurs. Vreedzame demonstranten hebben hier niet mee te maken. Meer dan 100.000 mensen waren vredig aan het demonstreren vandaag.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T19:01:58";"3e kamer";"list(""<U+279C> + 101% meer besmettelijk tov Delta\n<U+279C> - 065% ziekenhuisopnames tov Delta\n<U+279C> - 072% IC opnames tov Delta\n<U+279C> - 095% overlijdens tov Delta\n<U+279C> CFR 0,03\n\n= Milde Griep\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T19:15:57";"3e kamer";"list(""Meer bewijs dat betaalde provocateurs (Antifa gemixt met Romeo's) vandaag de rellen in Brussel hebben veroorzaakt en niet de vreedzame demonstranten die meer dan 100.000 daar waren. \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T19:45:02";"3e kamer";"list(""Heeft de oversterfte te maken met het coronabeleid of met de vaccinaties? We legden deze vraag voor aan forensisch patholoog Dr. Frank van de Goot, bekend van het televisieprogramma ‘Doden Liegen Niet’. De gerenommeerde ‘lijkenonderzoeker’ kan zich naar eigen zeggen vanwege zijn autistische talent druk maken als dingen niet kloppen. We zochten de Gothic-liefhebber, die met zijn charisma lijkt weggelopen uit een CSI-aflevering, thuis op. Een monoloog.\n\n"", list(type = ""link"", text = ""https://deanderekrant.nl/nieuws/waanzin-is-beleid-geworden-2022-01-21""), 
    ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T20:30:18";"3e kamer";"list(""Valt de Fake Stream Media ons eindelijk bij!? Kiezen ze eieren voor hun geld? Of is het schijn?\n\n"", list(type = ""link"", text = ""https://www.telegraaf.nl/nieuws/871785380/einde-in-zicht-omicronschade-niet-meer-dan-bij-stevige-griepgolf""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T20:54:25";"3e kamer";"list(""Protest in Washington DC: \n\nDr. Robert W Malone beweert dat de media en grote technologie verhalen hebben gepusht die \""het openbare beleid verstoorden\"" met betrekking tot de plandemie.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T21:03:11";"3e kamer";"list(""Wereldwijd demonstraties tegen de corona tirannie. \n\nJe ziet hier niks van op de fakestream media. We maken ons geen zorgen. Revolution won't be televised. So we will do it<U+0001F4AA><U+0001F4AF><U+0001F4A5>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T21:30:10";"3e kamer";"list(""Geweldige beelden uit Brussel vandaag! Meer dan 100.000 demonstranten eisen hun vrijheid op!!\n\nLaten we de positieve kant belichten van de grote demonstratie in Brussel vandaag<U+0001F4AA><U+0001F4AF><U+0001F4A5><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T21:52:00";"3e kamer";"list(""Epische beelden uit het Jubelpark vanmiddag in Brussel<U+0001F4AA><U+0001F4AF><U+2764><U+0001F4A5><U+0001F44F>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T22:15:01";"3e kamer";"list(""Vandaag in Brussel voor VRIJHEID!!! Meer dan 100.000 vreedzame demonstranten<U+0001F4AA><U+0001F4AF><U+2764><U+0001F4A5>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-23T23:01:38";"3e kamer";"list(""Als je kritisch kunt denken en schrijven, ben je dodelijk slim. Niets kan je in de weg staan. \n\nWe hebben meer kritische denkers nodig in deze tijden.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-23T23:30:46";"3e kamer";"list(""In Napels hebben ze geen last van alle soorten propaganda varianten <U+0001F44F><U+0001F4AF><U+0001F4A5>\n\nZo hoort het!\nTijd van angst en Stockholm syndroom is voorbij.\n\nVrije open Nederland <U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F4A5>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-24T00:01:01";"3e kamer";"list(""Hi-Rez & Jimmy Levy Welcome to the Revolution.\n\n“We Will Not Comply with The Institutions, Sick Illusions, No It Won’t Be Televised, Welcome to The Revolution.”\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-24T00:30:13";"3e kamer";"list(""Uit een CDC-studie is gebleken dat natuurlijke immuniteit tot 6 maal beter beschermd dan een vaccin ooit kan doen.\n\n\""Mediapropaganda en desinformatie worden hier blootgelegd en ontkracht.\"" \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-24T07:00:15";"3e kamer";"list(""Goeiedag allemaal <U+2600><U+FE0F><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-24T07:30:46";"3e kamer";"list(""Bescherm de kinderen! Kostte wat het kost.\n\nZij zijn de toekomst!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-24T08:01:39";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\nLaat je niets wijsmaken! \n\nWe will own everything, live free and happy<U+2600><U+FE0F><U+0001F4AF><U+2764>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2022-01-24T08:30:44";"3e kamer";"list(""Nog een \""complottheorie\"" die is uitgekomen. \nZet je 5G op je tel uit.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-24T09:15:02";"3e kamer";"list(""De IFR van omicron is lager dan de griep van 2018. De griep is dus erger, laten we het een verkoudheid noemen?\n\nEn als we dan toch bezig zijn. Misschien gelijk even de definitie van een pandemie terug zetten naar wat het was?\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2022-01-24T10:01:49";"3e kamer";"list(""Dr Roger Hodkinson spreekt feiten!\n\nEr wordt met de dag steeds meer mensen wakker en zodra ze zien hoe ze zijn gemanipuleerd door corrupte politici en zogenaamde wetenschappers dan zullen ze in opstand komen.\n\nVrije open Nederland<U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F4A5>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
